Time (s),Amplitude
0.403401,0.003052
0.403447,0.007019
0.403492,0.000641
0.403537,-0.001556
0.403583,0.003021
0.403628,0.009979
0.403673,0.012726
0.403719,0.002625
0.403764,-0.017212
0.403810,-0.028564
0.403855,-0.019440
0.403900,0.004852
0.403946,0.029419
0.403991,0.036469
0.404036,0.016663
0.404082,-0.017273
0.404127,-0.040009
0.404172,-0.036560
0.404218,-0.006927
0.404263,0.034790
0.404308,0.058105
0.404354,0.039337
0.404399,-0.007538
0.404444,-0.044800
0.404490,-0.049866
0.404535,-0.022980
0.404580,0.022705
0.404626,0.055176
0.404671,0.045197
0.404717,0.007355
0.404762,-0.023834
0.404807,-0.035095
0.404853,-0.022430
0.404898,0.002808
0.404943,0.008575
0.404989,-0.006805
0.405034,-0.009552
0.405079,0.011719
0.405125,0.036285
0.405170,0.038910
0.405215,0.009338
0.405261,-0.032654
0.405306,-0.054047
0.405351,-0.038391
0.405397,0.005035
0.405442,0.043610
0.405488,0.048248
0.405533,0.021545
0.405578,-0.016266
0.405624,-0.042358
0.405669,-0.037384
0.405714,-0.007782
0.405760,0.019043
0.405805,0.027649
0.405850,0.019196
0.405896,-0.002014
0.405941,-0.023926
0.405986,-0.027557
0.406032,-0.011810
0.406077,0.007721
0.406122,0.025391
0.406168,0.032654
0.406213,0.010590
0.406259,-0.030273
0.406304,-0.052765
0.406349,-0.039093
0.406395,0.002808
0.406440,0.047607
0.406485,0.059967
0.406531,0.029327
0.406576,-0.017303
0.406621,-0.045990
0.406667,-0.041016
0.406712,-0.010468
0.406757,0.022369
0.406803,0.037628
0.406848,0.027557
0.406893,-0.001038
0.406939,-0.027496
0.406984,-0.032959
0.407029,-0.015900
0.407075,0.007935
0.407120,0.018738
0.407166,0.011444
0.407211,0.000946
0.407256,0.003387
0.407302,0.015747
0.407347,0.019073
0.407392,-0.000244
0.407438,-0.034302
0.407483,-0.055115
0.407528,-0.035492
0.407574,0.020844
0.407619,0.072662
0.407664,0.076935
0.407710,0.025452
0.407755,-0.049438
0.407800,-0.095917
0.407846,-0.079163
0.407891,-0.001556
0.407937,0.095642
0.407982,0.139862
0.408027,0.081879
0.408073,-0.037781
0.408118,-0.122498
0.408163,-0.116028
0.408209,-0.036041
0.408254,0.056091
0.408299,0.096710
0.408345,0.065674
0.408390,0.002380
0.408435,-0.040100
0.408481,-0.043884
0.408526,-0.020752
0.408571,0.006653
0.408617,0.013763
0.408662,0.000702
0.408707,-0.004059
0.408753,0.010437
0.408798,0.025421
0.408844,0.024872
0.408889,0.002258
0.408934,-0.038452
0.408980,-0.065460
0.409025,-0.043854
0.409070,0.017487
0.409116,0.072784
0.409161,0.080841
0.409206,0.031097
0.409252,-0.042938
0.409297,-0.081787
0.409342,-0.059052
0.409388,-0.004730
0.409433,0.037292
0.409478,0.046509
0.409524,0.025604
0.409569,-0.007629
0.409615,-0.028381
0.409660,-0.024414
0.409705,-0.007233
0.409751,0.007477
0.409796,0.014984
0.409841,0.011963
0.409887,0.001099
0.409932,-0.003693
0.409977,0.000183
0.410023,0.001495
0.410068,-0.000244
0.410113,0.000183
0.410159,-0.000336
0.410204,-0.001190
0.410249,0.002533
0.410295,0.005157
0.410340,0.000519
0.410385,-0.000824
0.410431,0.010193
0.410476,0.021423
0.410522,0.016754
0.410567,-0.004913
0.410612,-0.030090
0.410658,-0.036926
0.410703,-0.015411
0.410748,0.014069
0.410794,0.024750
0.410839,0.015686
0.410884,0.001923
0.410930,-0.007538
0.410975,-0.010010
0.411020,-0.005493
0.411066,0.000854
0.411111,0.003113
0.411156,0.001617
0.411202,0.000122
0.411247,0.000580
0.411293,0.004486
0.411338,0.008453
0.411383,0.002533
0.411429,-0.013458
0.411474,-0.024109
0.411519,-0.017670
0.411565,0.003479
0.411610,0.027863
0.411655,0.037689
0.411701,0.019104
0.411746,-0.017303
0.411791,-0.041168
0.411837,-0.034515
0.411882,-0.006561
0.411927,0.021423
0.411973,0.033234
0.412018,0.022797
0.412063,-0.003296
0.412109,-0.030060
0.412154,-0.045349
0.412200,-0.029846
0.412245,0.031158
0.412290,0.089172
0.412336,0.075043
0.412381,0.012817
0.412426,-0.025085
0.412472,-0.024628
0.412517,-0.008484
0.412562,-0.000183
0.412608,-0.014709
0.412653,-0.029144
0.412698,-0.015839
0.412744,0.010681
0.412789,0.027161
0.412834,0.027161
0.412880,0.007599
0.412925,-0.022522
0.412971,-0.040253
0.413016,-0.029785
0.413061,0.002350
0.413107,0.032654
0.413152,0.041412
0.413197,0.022064
0.413243,-0.015045
0.413288,-0.041992
0.413333,-0.038544
0.413379,-0.009949
0.413424,0.022522
0.413469,0.034241
0.413515,0.020081
0.413560,-0.000732
0.413605,-0.013458
0.413651,-0.016785
0.413696,-0.010284
0.413741,0.008148
0.413787,0.033142
0.413832,0.041840
0.413878,0.014282
0.413923,-0.033508
0.413968,-0.063080
0.414014,-0.049744
0.414059,0.001007
0.414104,0.050110
0.414150,0.058502
0.414195,0.028503
0.414240,-0.015076
0.414286,-0.050049
0.414331,-0.052521
0.414376,-0.016205
0.414422,0.029510
0.414467,0.048981
0.414512,0.033752
0.414558,0.000244
0.414603,-0.029144
0.414649,-0.034790
0.414694,-0.015167
0.414739,0.004486
0.414785,0.004608
0.414830,-0.004608
0.414875,-0.004395
0.414921,0.013733
0.414966,0.039551
0.415011,0.041168
0.415057,0.001678
0.415102,-0.050232
0.415147,-0.070953
0.415193,-0.042358
0.415238,0.019470
0.415283,0.074463
0.415329,0.084320
0.415374,0.033051
0.415420,-0.059753
0.415465,-0.129639
0.415510,-0.108734
0.415556,-0.006439
0.415601,0.090607
0.415646,0.113800
0.415692,0.062592
0.415737,-0.023590
0.415782,-0.086426
0.415828,-0.080811
0.415873,-0.024475
0.415918,0.029297
0.415964,0.053802
0.416009,0.043274
0.416054,0.003479
0.416100,-0.028534
0.416145,-0.023010
0.416190,-0.003723
0.416236,-0.000854
0.416281,-0.006683
0.416327,-0.009033
0.416372,-0.005707
0.416417,0.012878
0.416463,0.038879
0.416508,0.038452
0.416553,0.004364
0.416599,-0.033722
0.416644,-0.051910
0.416689,-0.036957
0.416735,0.012695
0.416780,0.060242
0.416825,0.060822
0.416871,0.020782
0.416916,-0.021667
0.416961,-0.046356
0.417007,-0.043701
0.417052,-0.006439
0.417098,0.039612
0.417143,0.051727
0.417188,0.027191
0.417234,-0.006104
0.417279,-0.028381
0.417324,-0.027588
0.417370,-0.008057
0.417415,0.003662
0.417460,-0.001343
0.417506,-0.004364
0.417551,-0.000458
0.417596,0.000244
0.417642,0.000458
0.417687,0.002838
0.417732,-0.001312
0.417778,-0.008148
0.417823,-0.005096
0.417868,0.000671
0.417914,-0.002808
0.417959,-0.007446
0.418005,-0.005310
0.418050,-0.000977
0.418095,0.007019
0.418141,0.017426
0.418186,0.014557
0.418231,-0.002716
0.418277,-0.014557
0.418322,-0.013275
0.418367,-0.005890
0.418413,0.006805
0.418458,0.022003
0.418503,0.023987
0.418549,0.005188
0.418594,-0.018799
0.418639,-0.028076
0.418685,-0.017792
0.418730,0.002472
0.418776,0.015076
0.418821,0.010468
0.418866,0.001129
0.418912,0.001343
0.418957,0.005310
0.419002,0.003754
0.419048,0.000427
0.419093,-0.001251
0.419138,-0.004822
0.419184,-0.006622
0.419229,0.001190
0.419274,0.013641
0.419320,0.018097
0.419365,0.009644
0.419410,-0.008423
0.419456,-0.027161
0.419501,-0.032532
0.419546,-0.010620
0.419592,0.040436
0.419637,0.084869
0.419683,0.067535
0.419728,-0.005890
0.419773,-0.062317
0.419819,-0.058807
0.419864,-0.020569
0.419909,0.008362
0.419955,0.008667
0.420000,-0.001251
0.420045,-0.000732
0.420091,-0.002441
0.420136,-0.014679
0.420181,-0.015411
0.420227,0.000885
0.420272,0.010895
0.420317,0.003693
0.420363,-0.004150
0.420408,0.006500
0.420454,0.029541
0.420499,0.036835
0.420544,0.011932
0.420590,-0.028351
0.420635,-0.049377
0.420680,-0.033661
0.420726,0.000854
0.420771,0.022675
0.420816,0.019867
0.420862,0.005890
0.420907,-0.001038
0.420952,0.001495
0.420998,0.002563
0.421043,-0.000336
0.421088,0.006104
0.421134,0.025604
0.421179,0.031555
0.421224,-0.000092
0.421270,-0.045349
0.421315,-0.058472
0.421361,-0.029602
0.421406,0.013336
0.421451,0.037109
0.421497,0.029419
0.421542,0.007080
0.421587,-0.010986
0.421633,-0.024109
0.421678,-0.026367
0.421723,-0.000916
0.421769,0.043579
0.421814,0.066345
0.421859,0.039673
0.421905,-0.018097
0.421950,-0.060394
0.421995,-0.055328
0.422041,-0.015228
0.422086,0.017914
0.422132,0.022308
0.422177,0.011749
0.422222,0.000519
0.422268,-0.009338
0.422313,-0.010895
0.422358,-0.003174
0.422404,-0.000549
0.422449,-0.008820
0.422494,-0.014709
0.422540,-0.006805
0.422585,0.012817
0.422630,0.033386
0.422676,0.035645
0.422721,0.003448
0.422766,-0.048157
0.422812,-0.077118
0.422857,-0.053101
0.422902,0.022552
0.422948,0.106140
0.422993,0.122803
0.423039,0.045593
0.423084,-0.055328
0.423129,-0.095215
0.423175,-0.065308
0.423220,-0.005859
0.423265,0.048615
0.423311,0.069946
0.423356,0.042328
0.423401,-0.013062
0.423447,-0.057861
0.423492,-0.066040
0.423537,-0.027252
0.423583,0.031799
0.423628,0.052307
0.423673,0.023621
0.423719,0.000397
0.423764,0.008514
0.423810,0.018494
0.423855,0.012115
0.423900,-0.003754
0.423946,-0.023468
0.423991,-0.032257
0.424036,-0.014191
0.424082,0.014679
0.424127,0.028839
0.424172,0.025909
0.424218,0.004822
0.424263,-0.033234
0.424308,-0.056091
0.424354,-0.036163
0.424399,0.008331
0.424444,0.047241
0.424490,0.061005
0.424535,0.030060
0.424580,-0.032440
0.424626,-0.068634
0.424671,-0.048706
0.424717,-0.006226
0.424762,0.021729
0.424807,0.027893
0.424853,0.015045
0.424898,-0.001923
0.424943,-0.003540
0.424989,0.001038
0.425034,-0.001129
0.425079,0.005157
0.425125,0.020844
0.425170,0.019257
0.425215,0.002350
0.425261,-0.001099
0.425306,0.009308
0.425351,0.010773
0.425397,-0.002167
0.425442,-0.017792
0.425488,-0.023346
0.425533,-0.011078
0.425578,0.007751
0.425624,0.009430
0.425669,-0.002747
0.425714,-0.002472
0.425760,0.010345
0.425805,0.013916
0.425850,0.006683
0.425896,-0.000702
0.425941,-0.006378
0.425986,-0.007568
0.426032,-0.002563
0.426077,0.000641
0.426122,-0.001129
0.426168,-0.001404
0.426213,0.000153
0.426259,-0.002594
0.426304,-0.006958
0.426349,-0.005432
0.426395,0.000549
0.426440,0.006439
0.426485,0.009796
0.426531,0.005798
0.426576,-0.003937
0.426621,-0.006744
0.426667,-0.000122
0.426712,0.001495
0.426757,-0.005798
0.426803,-0.008026
0.426848,-0.002075
0.426893,-0.000122
0.426939,-0.004120
0.426984,-0.005066
0.427029,-0.001221
0.427075,-0.001526
0.427120,-0.018280
0.427166,-0.039032
0.427211,-0.017273
0.427256,0.050049
0.427302,0.086090
0.427347,0.050568
0.427392,-0.001373
0.427438,-0.023102
0.427483,-0.022919
0.427528,-0.011078
0.427574,0.005859
0.427619,0.016571
0.427664,0.018860
0.427710,0.007538
0.427755,-0.019897
0.427800,-0.037445
0.427846,-0.022858
0.427891,0.000153
0.427937,-0.002350
0.427982,-0.019989
0.428027,-0.017426
0.428073,0.011108
0.428118,0.038696
0.428163,0.040222
0.428209,0.012604
0.428254,-0.021942
0.428299,-0.033661
0.428345,-0.019348
0.428390,-0.000214
0.428435,0.011261
0.428481,0.016205
0.428526,0.011261
0.428571,-0.006500
0.428617,-0.025696
0.428662,-0.030304
0.428707,-0.012207
0.428753,0.025543
0.428798,0.055786
0.428844,0.043884
0.428889,0.001556
0.428934,-0.025879
0.428980,-0.025452
0.429025,-0.012665
0.429070,0.005646
0.429116,0.023132
0.429161,0.027374
0.429206,0.011475
0.429252,-0.021942
0.429297,-0.052124
0.429342,-0.046875
0.429388,-0.003204
0.429433,0.039154
0.429478,0.044739
0.429524,0.020477
0.429569,-0.005890
0.429615,-0.017670
0.429660,-0.013916
0.429705,-0.003845
0.429751,0.004761
0.429796,0.011627
0.429841,0.012604
0.429887,0.001312
0.429932,-0.010345
0.429977,-0.005127
0.430023,0.005371
0.430068,-0.004822
0.430113,-0.032135
0.430159,-0.044189
0.430204,-0.019928
0.430249,0.028381
0.430295,0.064728
0.430340,0.057739
0.430385,0.007202
0.430431,-0.057495
0.430476,-0.093109
0.430522,-0.063507
0.430567,0.019165
0.430612,0.086304
0.430658,0.085358
0.430703,0.031128
0.430748,-0.035187
0.430794,-0.080383
0.430839,-0.072510
0.430884,-0.010132
0.430930,0.055206
0.430975,0.074036
0.431020,0.043701
0.431066,-0.010529
0.431111,-0.050110
0.431156,-0.043243
0.431202,-0.009949
0.431247,0.001770
0.431293,-0.008118
0.431338,-0.008545
0.431383,-0.000763
0.431429,0.001373
0.431474,0.004608
0.431519,0.007782
0.431565,-0.002686
0.431610,-0.019379
0.431655,-0.025238
0.431701,-0.014404
0.431746,0.020264
0.431791,0.065765
0.431837,0.070496
0.431882,0.013672
0.431927,-0.053101
0.431973,-0.075745
0.432018,-0.048615
0.432063,0.008911
0.432109,0.062042
0.432154,0.069000
0.432200,0.027649
0.432245,-0.020782
0.432290,-0.046356
0.432336,-0.043152
0.432381,-0.009583
0.432426,0.034058
0.432472,0.048126
0.432517,0.025818
0.432562,-0.002777
0.432608,-0.017639
0.432653,-0.016754
0.432698,-0.004883
0.432744,-0.000214
0.432789,-0.013153
0.432834,-0.020996
0.432880,-0.005341
0.432925,0.014404
0.432971,0.018372
0.433016,0.011475
0.433061,-0.001465
0.433107,-0.017487
0.433152,-0.021301
0.433197,-0.008636
0.433243,0.004974
0.433288,0.013824
0.433333,0.018433
0.433379,0.006287
0.433424,-0.019165
0.433469,-0.028442
0.433515,-0.014221
0.433560,0.000671
0.433605,0.006012
0.433651,0.007080
0.433696,0.003571
0.433741,-0.001648
0.433787,-0.001343
0.433832,-0.000183
0.433878,-0.001038
0.433923,0.007507
0.433968,0.020874
0.434014,0.016693
0.434059,-0.000641
0.434104,-0.005829
0.434150,0.001068
0.434195,0.002716
0.434240,-0.001892
0.434286,-0.006439
0.434331,-0.009460
0.434376,-0.003937
0.434422,0.009705
0.434467,0.014069
0.434512,0.005432
0.434558,0.000000
0.434603,0.003510
0.434649,0.011078
0.434694,0.012207
0.434739,-0.010956
0.434785,-0.041840
0.434830,-0.035095
0.434875,-0.005096
0.434921,-0.001282
0.434966,-0.010101
0.435011,-0.002319
0.435057,0.000031
0.435102,-0.017487
0.435147,-0.030884
0.435193,-0.020050
0.435238,0.010803
0.435283,0.035095
0.435329,0.029114
0.435374,0.006042
0.435420,-0.003876
0.435465,0.004608
0.435510,0.010956
0.435556,0.000488
0.435601,-0.014648
0.435646,-0.017365
0.435692,-0.008850
0.435737,0.003845
0.435782,0.013306
0.435828,0.010986
0.435873,0.002441
0.435918,-0.003387
0.435964,-0.012787
0.436009,-0.020752
0.436054,-0.001923
0.436100,0.038513
0.436145,0.056122
0.436190,0.030884
0.436236,-0.010864
0.436281,-0.036682
0.436327,-0.032745
0.436372,-0.009125
0.436417,0.009186
0.436463,0.014801
0.436508,0.015503
0.436553,0.002014
0.436599,-0.029449
0.436644,-0.047485
0.436689,-0.028229
0.436735,0.009064
0.436780,0.035065
0.436825,0.036652
0.436871,0.013733
0.436916,-0.016937
0.436961,-0.030579
0.437007,-0.021271
0.437052,-0.002045
0.437098,0.016388
0.437143,0.025787
0.437188,0.017212
0.437234,-0.005432
0.437279,-0.024689
0.437324,-0.026733
0.437370,-0.010223
0.437415,0.010498
0.437460,0.014435
0.437506,0.002014
0.437551,-0.001282
0.437596,0.016724
0.437642,0.032684
0.437687,0.022186
0.437732,-0.005737
0.437778,-0.028503
0.437823,-0.035309
0.437868,-0.018005
0.437914,0.024506
0.437959,0.066406
0.438005,0.068848
0.438050,0.012604
0.438095,-0.074463
0.438141,-0.119049
0.438186,-0.074402
0.438231,0.015015
0.438277,0.071228
0.438322,0.070557
0.438367,0.029907
0.438413,-0.032043
0.438458,-0.078583
0.438503,-0.067596
0.438549,-0.010742
0.438594,0.041443
0.438639,0.060577
0.438685,0.040710
0.438730,-0.007751
0.438776,-0.044128
0.438821,-0.038300
0.438866,-0.011353
0.438912,0.006653
0.438957,0.010651
0.439002,0.004547
0.439048,-0.000702
0.439093,0.010468
0.439138,0.027100
0.439184,0.021576
0.439229,-0.003357
0.439274,-0.025208
0.439320,-0.035553
0.439365,-0.022766
0.439410,0.025269
0.439456,0.075928
0.439501,0.074860
0.439546,0.016663
0.439592,-0.053986
0.439637,-0.087921
0.439683,-0.060638
0.439728,0.007202
0.439773,0.060974
0.439819,0.066010
0.439864,0.030151
0.439909,-0.023529
0.439955,-0.066437
0.440000,-0.064545
0.440045,-0.014923
0.440091,0.037598
0.440136,0.052551
0.440181,0.031616
0.440227,-0.002563
0.440272,-0.026489
0.440317,-0.024170
0.440363,-0.006317
0.440408,0.000366
0.440454,-0.006561
0.440499,-0.008850
0.440544,-0.002289
0.440590,0.006195
0.440635,0.014374
0.440680,0.014709
0.440726,-0.001160
0.440771,-0.022247
0.440816,-0.029968
0.440862,-0.017212
0.440907,0.012421
0.440952,0.040100
0.440998,0.039459
0.441043,0.010193
0.441088,-0.020050
0.441134,-0.031006
0.441179,-0.021881
0.441224,0.000732
0.441270,0.024261
0.441315,0.031372
0.441361,0.016357
0.441406,-0.009216
0.441451,-0.028839
0.441497,-0.028809
0.441542,-0.008087
0.441587,0.013397
0.441633,0.016327
0.441678,0.006287
0.441723,0.000000
0.441769,0.001312
0.441814,0.004059
0.441859,0.003326
0.441905,-0.002350
0.441950,-0.009888
0.441995,-0.011536
0.442041,-0.003693
0.442086,0.005859
0.442132,0.008759
0.442177,0.005920
0.442222,0.000122
0.442268,-0.002289
0.442313,0.009766
0.442358,0.016357
0.442404,-0.011078
0.442449,-0.033813
0.442494,-0.011780
0.442540,0.004944
0.442585,-0.014923
0.442630,-0.020386
0.442676,-0.000977
0.442721,0.000580
0.442766,-0.017853
0.442812,-0.029022
0.442857,-0.018463
0.442902,0.007263
0.442948,0.019318
0.442993,0.006866
0.443039,-0.001953
0.443084,0.006439
0.443129,0.012970
0.443175,0.006256
0.443220,0.000000
0.443265,0.004242
0.443311,0.005432
0.443356,-0.000702
0.443401,0.001953
0.443447,0.011292
0.443492,0.010986
0.443537,0.003326
0.443583,-0.005310
0.443628,-0.017822
0.443673,-0.023285
0.443719,-0.003052
0.443764,0.029877
0.443810,0.041412
0.443855,0.023529
0.443900,-0.007324
0.443946,-0.031494
0.443991,-0.031555
0.444036,-0.010590
0.444082,0.012146
0.444127,0.031189
0.444172,0.036896
0.444218,0.005859
0.444263,-0.043945
0.444308,-0.059418
0.444354,-0.030334
0.444399,0.006622
0.444444,0.026642
0.444490,0.028778
0.444535,0.012909
0.444580,-0.016083
0.444626,-0.037018
0.444671,-0.032166
0.444717,-0.004822
0.444762,0.027771
0.444807,0.040710
0.444853,0.022949
0.444898,-0.004333
0.444943,-0.017334
0.444989,-0.015839
0.445034,-0.006348
0.445079,0.006134
0.445125,0.009979
0.445170,0.001221
0.445215,-0.001587
0.445261,0.015717
0.445306,0.032715
0.445351,0.023834
0.445397,-0.005127
0.445442,-0.035339
0.445488,-0.050323
0.445533,-0.028046
0.445578,0.031891
0.445624,0.087250
0.445669,0.087097
0.445714,0.018005
0.445760,-0.072845
0.445805,-0.107880
0.445850,-0.062897
0.445896,0.008820
0.445941,0.055084
0.445986,0.067078
0.446032,0.037170
0.446077,-0.038849
0.446122,-0.106567
0.446168,-0.095551
0.446213,-0.018158
0.446259,0.053436
0.446304,0.075439
0.446349,0.047150
0.446395,-0.005737
0.446440,-0.041046
0.446485,-0.039490
0.446531,-0.016327
0.446576,0.012695
0.446621,0.033020
0.446667,0.025848
0.446712,0.003296
0.446757,0.000885
0.446803,0.017212
0.446848,0.019165
0.446893,-0.002411
0.446939,-0.030701
0.446984,-0.047211
0.447029,-0.030121
0.447075,0.026398
0.447120,0.080261
0.447166,0.078339
0.447211,0.019531
0.447256,-0.050537
0.447302,-0.086243
0.447347,-0.064545
0.447392,0.004944
0.447438,0.075958
0.447483,0.096436
0.447528,0.050110
0.447574,-0.033203
0.447619,-0.094208
0.447664,-0.085114
0.447710,-0.020203
0.447755,0.039001
0.447800,0.056213
0.447846,0.037903
0.447891,-0.001709
0.447937,-0.042664
0.447982,-0.053009
0.448027,-0.024536
0.448073,0.011444
0.448118,0.025177
0.448163,0.017303
0.448209,0.003235
0.448254,-0.002716
0.448299,0.003632
0.448345,0.008698
0.448390,-0.000183
0.448435,-0.014191
0.448481,-0.019318
0.448526,-0.012268
0.448571,0.008667
0.448617,0.037079
0.448662,0.045929
0.448707,0.015900
0.448753,-0.030334
0.448798,-0.053528
0.448844,-0.040558
0.448889,-0.000519
0.448934,0.045929
0.448980,0.063507
0.449025,0.034180
0.449070,-0.014832
0.449116,-0.044922
0.449161,-0.041901
0.449206,-0.012848
0.449252,0.019562
0.449297,0.030609
0.449342,0.018982
0.449388,0.000610
0.449433,-0.014801
0.449478,-0.021149
0.449524,-0.011993
0.449569,0.004333
0.449615,0.010590
0.449660,0.005463
0.449705,0.000610
0.449751,-0.000122
0.449796,0.000244
0.449841,0.000916
0.449887,0.000122
0.449932,-0.000031
0.449977,0.010162
0.450023,0.015167
0.450068,-0.007782
0.450113,-0.020844
0.450159,0.005493
0.450204,0.012329
0.450249,-0.022064
0.450295,-0.028564
0.450340,-0.000153
0.450385,0.001648
0.450431,-0.022461
0.450476,-0.029510
0.450522,-0.013031
0.450567,0.001923
0.450612,-0.006134
0.450658,-0.022369
0.450703,-0.012207
0.450748,0.015137
0.450794,0.021851
0.450839,0.007080
0.450884,-0.000305
0.450930,0.006165
0.450975,0.004456
0.451020,-0.005371
0.451066,0.004333
0.451111,0.027313
0.451156,0.027679
0.451202,0.007385
0.451247,-0.004425
0.451293,-0.007324
0.451338,-0.010986
0.451383,-0.002563
0.451429,0.019287
0.451474,0.028687
0.451519,0.016571
0.451565,-0.004059
0.451610,-0.021454
0.451655,-0.023468
0.451701,-0.008759
0.451746,0.008881
0.451791,0.025208
0.451837,0.031830
0.451882,0.006622
0.451927,-0.034515
0.451973,-0.044281
0.452018,-0.020203
0.452063,0.002991
0.452109,0.016724
0.452154,0.027466
0.452200,0.017853
0.452245,-0.022430
0.452290,-0.057587
0.452336,-0.049530
0.452381,-0.008240
0.452426,0.030884
0.452472,0.041992
0.452517,0.023010
0.452562,-0.003265
0.452608,-0.018799
0.452653,-0.023895
0.452698,-0.013367
0.452744,0.013275
0.452789,0.028381
0.452834,0.014404
0.452880,-0.000275
0.452925,0.011536
0.452971,0.028137
0.453016,0.020599
0.453061,-0.002960
0.453107,-0.025055
0.453152,-0.036743
0.453197,-0.022095
0.453243,0.021820
0.453288,0.064453
